organization_name,satellite_id
Airbus Defense and Space,2481
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),2481
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),2482
Thales Alenia Space,2482
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),2483
Thales Alenia Space,2483
Airbus Defense and Space,2484
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),2484
Airbus Defense and Space,2485
EUMETSAT (European Organization for the Exploitation of Meteorological Satellites),2485
Orbital Sciences Corp.,2486
SES S.A.,2486
Airbus Defense and Space,2487
SES S.A.,2487
Airbus Defense and Space,2488
"EchoStar Satellite Services, LLC",2488
SES S.A.,2488
Airbus Defense and Space,2489
SES S.A.,2489
Airbus Defense and Space,2490
SES S.A.,2490
Boeing Satellite Systems,2491
SES S.A.,2491
SES S.A.,2492
Thales Alenia Space,2492
Orbital Sciences Corp.,2493
SES S.A.,2493
Orbital Sciences Corp.,2494
SES S.A.,2494
Loral,2495
SES S.A.,2495
Space Systems,2495
Loral,2496
SES S.A.,2496
Space Systems,2496
EADS Astrium,2497
SES S.A.,2497
Boeing Satellite Systems,2498
SES S.A.,2498
Orbital Sciences Corp.,2499
SES S.A.,2499
Boeing Satellite Systems,2500
SES S.A.,2500
Brazilian Air Force,2501
Telebras,2501
Thales Alenia Space,2501
Teen Satellite Project,2502
Defense Advanced Research Projects Agency (DARPA),2503
NASA Jet Propulsion Laboratory,2503
NASA Langley Research Center,2504
China Academy of Space Technology (CAST),2505
DFH Satellite Co. Ltd.,2505
China Academy of Space Technology (CAST),2506
DFH Satellite Co. Ltd.,2506
China Academy of Space Technology (CAST),2507
DFH Satellite Co. Ltd.,2507
China Academy of Space Technology (CAST),2508
China Academy of Space Technology (CAST),2509
China Academy of Space Technology (CAST),2510
China Academy of Space Technology (CAST),2511
China Academy of Space Technology (CAST),2512
China Academy of Space Technology (CAST),2513
China Aerospace Science and Technology Corp. (CASC),2513
China Academy of Space Technology (CAST),2514
China Academy of Space Technology (CAST),2515
China Academy of Space Technology (CAST),2516
China Academy of Space Technology (CAST),2517
China Satellite Communication Corp. (China Satcom),2517
China Aerospace Science and Technology Corp. (CASC),2518
China Aerospace Science and Technology Corporation (CASC) ,2518
China Aerospace Science and Technology Corporation (CASC) ,2519
Shanghai Academy of Spaceflight Technology (SAST),2519
China Academy of Space Technology (CAST),2520
DFH Satellite Co. Ltd.,2520
China Academy of Space Technology (CAST),2521
DFH Satellite Co. Ltd.,2521
China Academy of Space Technology (CAST),2522
Dongfanghong Satellite Co.,2522
Shanghai Academy of Spaceflight Technology (SAST),2522
China Academy of Space Technology (CAST),2523
Dongfanghong Satellite Co.,2523
Shanghai Academy of Spaceflight Technology (SAST),2523
China Academy of Space Technology (CAST),2524
DFH Satellite Co. Ltd.,2524
China Academy of Space Technology (CAST),2525
Dongfanghong Satellite Co.,2525
Shanghai Academy of Spaceflight Technology (SAST),2525
China Academy of Space Technology (CAST),2526
Dongfanghong Satellite Co.,2526
Shanghai Academy of Spaceflight Technology (SAST),2526
China Academy of Space Technology (CAST),2527
Dongfanghong Satellite Co.,2527
Shanghai Academy of Spaceflight Technology (SAST),2527
China Academy of Space Technology (CAST),2528
DFH Satellite Co. Ltd.,2528
China Academy of Space Technology (CAST),2529
DFH Satellite Co. Ltd.,2529
China Academy of Space Technology (CAST),2530
Dongfanghong Satellite Co.,2530
Shanghai Academy of Spaceflight Technology (SAST),2530
Dongfanghong Satellite Co.,2531
Shanghai Academy of Spaceflight Technology,2531
Shanghai Academy of Spaceflight Technology (SAST),2531
Dongfanghong Satellite Co.,2532
Shanghai Academy of Spaceflight Technology,2532
Shanghai Academy of Spaceflight Technology (SAST),2532
Changchun Photomechanical Institute (CAS),2533
China Academy of Space Technology (CAST),2533
Chinese Research Institute of Space Technology,2533
China Academy of Space Technology (CAST),2534
China Academy of Space Technology (CAST),2535
China Academy of Space Technology (CAST),2536
China Academy of Space Technology (CAST),2537
China Academy of Space Technology (CAST),2538
Harbin Institute of Technology,2538
CAST,2539
China Academy of Space Technology (CAST),2539
DFH Satellite Co. Ltd.,2539
HIT,2539
China Academy of Space Technology (CAST),2540
China Academy of Space Technology (CAST),2541
China Academy of Space Technology (CAST),2542
China Academy of Space Technology (CAST),2543
National Center for Nanoscience and Technology,2543
China Academy of Space Technology (CAST),2544
China Academy of Space Technology (CAST),2545
National Space Program,2546
Yuzhnoye,2546
Alenia Spazio,2547
Italian Defense Ministry,2547
Italian Defense Ministry,2548
Telespazio,2548
Thales Alenia Space Italia,2548
French Defense Ministry,2549
Italian Defense Ministry,2549
Thales Alenia Space,2549
ESA,2550
"Royal Meteorologial Institute, Belgium",2550
"Royal Meteorological Institute, Belgium",2550
SRI International,2551
SRI International,2552
China Academy of Space Technology (CAST),2553
China Satellite Communication Corp. (China Satcom),2553
Loral,2554
Sirius XM Holdings,2554
Space Systems,2554
Loral,2555
Sirius XM Holdings,2555
Space Systems,2555
Loral,2556
Sirius XM Holdings,2556
Space Systems,2556
Lockheed Martin Commercial Space Systems,2557
SES S.A.,2557
Loral,2558
Sirius XM Holdings,2558
Space Systems,2558
Loral,2559
Sirius XM Holdings,2559
Space Systems,2559
Boeing Satellite Systems,2560
XM Satellite Radio USA,2560
Boeing Satellite Systems,2561
XM Satellite Radio USA,2561
Loral,2562
Sirius XM Holdings,2562
Space Systems,2562
Maxar ,2563
Sirius XM Holdings,2563
China Academy of Space Technology (CAST),2564
China Siwei Surveying and Mapping Technology Co. Ltd.,2564
China Academy of Space Technology (CAST),2565
China Siwei Surveying and Mapping Technology Co. Ltd.,2565
Orbital ATK,2566
Sky Mexico,2566
Loral,2567
NBN Co (operated by Optus),2567
Space Systems,2567
Loral,2568
NBN Co (operated by Optus),2568
Space Systems,2568
Airbus Defense and Space,2569
DirecTV Latin America,2569
Intelsat,2569
Astrium,2570
Intelsat S.A. ,2570
Paradigm Secure Communications (wholly owned by EADS Astrium),2570
Astrium,2571
Ministry of Defense,2571
EADS Astrium,2572
Ministry of Defense,2572
Paradigm Secure Communications (wholly owned by EADS Astrium),2572
EADS Astrium,2573
Ministry of Defense,2573
Paradigm Secure Communications (wholly owned by EADS Astrium),2573
EADS Astrium,2574
Ministry of Defense,2574
Paradigm Secure Communications (wholly owned by EADS Astrium),2574
EADS Astrium,2575
Ministry of Defense,2575
Paradigm Secure Communications (wholly owned by EADS Astrium),2575
"Planet Labs, Inc.",2576
Skybox Imaging,2576
Loral,2577
"Planet Labs, Inc.",2577
Space Systems,2577
Loral,2578
"Planet Labs, Inc.",2578
Space Systems,2578
Loral,2579
"Planet Labs, Inc.",2579
Space Systems,2579
Loral,2580
"Planet Labs, Inc.",2580
Space Systems,2580
Loral,2581
"Planet Labs, Inc.",2581
Space Systems,2581
Loral,2582
"Planet Labs, Inc.",2582
Space Systems,2582
Loral,2583
"Planet Labs, Inc.",2583
Space Systems,2583
Loral,2584
"Planet Labs, Inc.",2584
Space Systems,2584
Loral,2585
"Planet Labs, Inc.",2585
Space Systems,2585
Maxar ,2586
"Planet Labs, Inc.",2586
"Planet Labs, Inc.",2587
Skybox Imaging,2587
Maxar ,2588
"Planet Labs, Inc.",2588
Maxar ,2589
"Planet Labs, Inc.",2589
Loral,2590
"Planet Labs, Inc.",2590
Space Systems,2590
Loral,2591
"Planet Labs, Inc.",2591
Space Systems,2591
Loral,2592
"Planet Labs, Inc.",2592
Space Systems,2592
Loral,2593
"Planet Labs, Inc.",2593
Space Systems,2593
Loral,2594
"Planet Labs, Inc.",2594
Space Systems,2594
Loral,2595
"Planet Labs, Inc.",2595
Space Systems,2595
Loral,2596
"Planet Labs, Inc.",2596
Space Systems,2596
Boeing Satellite Systems,2597
LightSquared,2597
National Reconnaissance Laboratory,2598
National Reconnaissance Office (NRO),2598
Jet Propulsion Laboratory (NASA),2599
National Aeronautics and Space Administration (NASA),2599
Miltec,2600
US Army Space and Missile Defense Command,2600
Miltec,2601
US Army Space and Missile Defense Command,2601
Miltec,2602
US Army Space and Missile Defense Command,2602
Miltec,2603
US Army Space and Missile Defense Command,2603
Centre National d'Etudes Spatiales (CNES),2604
European Space Agency (ESA),2604
Thales Alenia Space,2604
US Army Space and Missile Defense Command,2605
US Army Space and Missile Defense Command,2606
US Army Space and Missile Defense Command,2607
Naval Postgraduate School,2608
US Southern Command,2608
Technical University Berlin,2609
Technical University Berlin,2610
Technical University Berlin,2611
Technical University Berlin,2612
"Advanced Engineering Services Company, Ltd.",2613
National Institute of Information and Communications Technology (JPN),2613
Astrotech SOHLA,2614
Space Oriented Higashiosaka Leading Association,2614
Moscow State University,2615
Technical  University Dresden,2616
Technical University Dresden,2616
University of Würzburg,2617
"Laboratory for Atmospheric and Space Physics, Univ. of Colorado",2618
National Aeronautics and Space Administration (NASA) Earth Science Office,2618
Orbital Sciences Corp.,2618
COSMIAC (Configurable Space Microsystems Innovations & Applications Center) ,2619
COSMIAC and ASTRA LLC,2619
Indian Space Research Organization (ISRO),2620
South Asian Association for Regional Cooperation,2620
Swarm Technologies,2621
Swarm Technologies,2622
Swarm Technologies,2623
Swarm Technologies,2624
Swarm Technologies,2625
Swarm Technologies,2626
Swarm Technologies,2627
Swarm Technologies,2628
Swarm Technologies,2629
Swarm Technologies,2630
Swarm Technologies,2631
Swarm Technologies,2632
Swarm Technologies,2633
Swarm Technologies,2634
Swarm Technologies,2635
Swarm Technologies,2636
Swarm Technologies,2637
Swarm Technologies,2638
Swarm Technologies,2639
Swarm Technologies,2640
Swarm Technologies,2641
Swarm Technologies,2642
Swarm Technologies,2643
Swarm Technologies,2644
Swarm Technologies,2645
Swarm Technologies,2646
Swarm Technologies,2647
Swarm Technologies,2648
Swarm Technologies,2649
Swarm Technologies,2650
Swarm Technologies,2651
Swarm Technologies,2652
Swarm Technologies,2653
Swarm Technologies,2654
Swarm Technologies,2655
Swarm Technologies,2656
Swarm Technologies,2657
Swarm Technologies,2658
Swarm Technologies,2659
Swarm Technologies,2660
Swarm Technologies,2661
Swarm Technologies,2662
Swarm Technologies,2663
Swarm Technologies,2664
Swarm Technologies,2665
Swarm Technologies,2666
Swarm Technologies,2667
Swarm Technologies,2668
Swarm Technologies,2669
Swarm Technologies,2670
Swarm Technologies,2671
Swarm Technologies,2672
Swarm Technologies,2673
Swarm Technologies,2674
Swarm Technologies,2675
Swarm Technologies,2676
Swarm Technologies,2677
Swarm Technologies,2678
Swarm Technologies,2679
Swarm Technologies,2680
Swarm Technologies,2681
Swarm Technologies,2682
Swarm Technologies,2683
Swarm Technologies,2684
Swarm Technologies,2685
Swarm Technologies,2686
Swarm Technologies,2687
Swarm Technologies,2688
Swarm Technologies,2689
Swarm Technologies,2690
Swarm Technologies,2691
Swarm Technologies,2692
Swarm Technologies,2693
Swarm Technologies,2694
Swarm Technologies,2695
Swarm Technologies,2696
Swarm Technologies,2697
Swarm Technologies,2698
Swarm Technologies,2699
Swarm Technologies,2700
Swarm Technologies,2701
Swarm Technologies,2702
Swarm Technologies,2703
Swarm Technologies,2704
Swarm Technologies,2705
Swarm Technologies,2706
Swarm Technologies,2707
Swarm Technologies,2708
Swarm Technologies,2709
Swarm Technologies,2710
Swarm Technologies,2711
Swarm Technologies,2712
Swarm Technologies,2713
Swarm Technologies,2714
Swarm Technologies,2715
Swarm Technologies,2716
Swarm Technologies,2717
Swarm Technologies,2718
Swarm Technologies,2719
Swarm Technologies,2720
Swarm Technologies,2721
Swarm Technologies,2722
Swarm Technologies,2723
Swarm Technologies,2724
Swarm Technologies,2725
Swarm Technologies,2726
Swarm Technologies,2727
Swarm Technologies,2728
Swarm Technologies,2729
Swarm Technologies,2730
Swarm Technologies,2731
Swarm Technologies,2732
Swarm Technologies,2733
Swarm Technologies,2734
Swarm Technologies,2735
Swarm Technologies,2736
Swarm Technologies,2737
Swarm Technologies,2738
Swarm Technologies,2739
Swarm Technologies,2740
Swarm Technologies,2741
Swarm Technologies,2742
Swarm Technologies,2743
Swarm Technologies,2744
Swarm Technologies,2745
Swarm Technologies,2746
Swarm Technologies,2747
Swarm Technologies,2748
Swarm Technologies,2749
Swarm Technologies,2750
Swarm Technologies,2751
Swarm Technologies,2752
Swarm Technologies,2753
Swarm Technologies,2754
Swarm Technologies,2755
Swarm Technologies,2756
Swarm Technologies,2757
Swarm Technologies,2758
Swarm Technologies,2759
Swarm Technologies,2760
Swarm Technologies,2761
Swarm Technologies,2762
Swarm Technologies,2763
Swarm Technologies,2764
Swarm Technologies,2765
Swarm Technologies,2766
Swarm Technologies,2767
Swarm Technologies,2768
Swarm Technologies,2769
Swarm Technologies,2770
Swarm Technologies,2771
Boeing Satellite Systems,2772
Hughes Space and Communications Co. ,2772
Boeing Satellite Systems,2773
"DirecTV, Inc.",2773
Hisdesat,2774
Loral,2774
Ministry of Defense,2774
Space Systems,2774
ÅAC Microtecs,2775
Air Force Research Laboratory,2775
Swedish Defense Materiel Administration,2775
Shanghai Engineering Center for Microsatellites,2776
Omnispace,2777
Thales Alenia Space,2777
Shanghai Engineering Center for Microsatellites,2778
Endurosat,2779
Kyushu Institute of Technology (KIT),2780
Nanyang Technological University (NTU),2780
Astro Space Center of Moscow,2781
Lavochkin,2781
Russian Academy of Sciences,2781
EADS Astrium,2782
General Delegation for Ordnance (DGA),2782
Ministry of Defense,2782
EADS Astrium,2783
General Delegation for Ordnance (DGA),2783
Ministry of Defense,2783
EADS Astrium,2784
Spot Image,2784
Airbus Defense and Space,2785
Spot Image,2785
Nihon University,2786
SRM University,2787
Government of Sudan,2788
Shenzhen Aerospace Oriental Red Sea Satellite Co.,2788
Astrium,2789
Chilean Air Force,2789
APSCO,2790
Beihang University,2790
APSCO,2791
Shanghai Jiao Tong University,2791
Surrey Satellite Technology Ltd.,2792
Chunghwa Telecom Co. Ltd.,2793
Mitsubishi Electric,2793
Singapore Telecommunications Ltd. (SingTel) ,2793
Embratel Star One,2794
Thales Alenia Space,2794
Embratel Star One,2795
Thales Alenia Space,2795
Embratel Star One,2796
Orbital Sciences Corp.,2796
Embratel Star One,2797
Loral,2797
Space Systems,2797
Embratel Star One,2798
Loral,2798
Space Systems,2798
Embratel Star One,2799
Maxar ,2799
SpaceX,2800
SpaceX,2801
SpaceX,2802
SpaceX,2803
SpaceX,2804
SpaceX,2805
SpaceX,2806
SpaceX,2807
SpaceX,2808
SpaceX,2809
SpaceX,2810
SpaceX,2811
SpaceX,2812
SpaceX,2813
SpaceX,2814
SpaceX,2815
SpaceX,2816
SpaceX,2817
SpaceX,2818
SpaceX,2819
SpaceX,2820
SpaceX,2821
SpaceX,2822
SpaceX,2823
SpaceX,2824
SpaceX,2825
SpaceX,2826
SpaceX,2827
SpaceX,2828
SpaceX,2829
SpaceX,2830
SpaceX,2831
SpaceX,2832
SpaceX,2833
SpaceX,2834
SpaceX,2835
SpaceX,2836
SpaceX,2837
SpaceX,2838
SpaceX,2839
SpaceX,2840
SpaceX,2841
SpaceX,2842
SpaceX,2843
SpaceX,2844
SpaceX,2845
SpaceX,2846
SpaceX,2847
SpaceX,2848
SpaceX,2849
SpaceX,2850
SpaceX,2851
SpaceX,2852
SpaceX,2853
SpaceX,2854
SpaceX,2855
SpaceX,2856
SpaceX,2857
SpaceX,2858
SpaceX,2859
SpaceX,2860
SpaceX,2861
SpaceX,2862
SpaceX,2863
SpaceX,2864
SpaceX,2865
SpaceX,2866
SpaceX,2867
SpaceX,2868
SpaceX,2869
SpaceX,2870
SpaceX,2871
SpaceX,2872
SpaceX,2873
SpaceX,2874
SpaceX,2875
SpaceX,2876
SpaceX,2877
SpaceX,2878
SpaceX,2879
SpaceX,2880
SpaceX,2881
SpaceX,2882
SpaceX,2883
SpaceX,2884
SpaceX,2885
SpaceX,2886
SpaceX,2887
SpaceX,2888
SpaceX,2889
SpaceX,2890
SpaceX,2891
SpaceX,2892
SpaceX,2893
SpaceX,2894
SpaceX,2895
SpaceX,2896
SpaceX,2897
SpaceX,2898
SpaceX,2899
SpaceX,2900
SpaceX,2901
SpaceX,2902
SpaceX,2903
SpaceX,2904
SpaceX,2905
SpaceX,2906
SpaceX,2907
SpaceX,2908
SpaceX,2909
SpaceX,2910
SpaceX,2911
SpaceX,2912
SpaceX,2913
SpaceX,2914
SpaceX,2915
SpaceX,2916
SpaceX,2917
SpaceX,2918
SpaceX,2919
SpaceX,2920
SpaceX,2921
SpaceX,2922
SpaceX,2923
SpaceX,2924
SpaceX,2925
SpaceX,2926
SpaceX,2927
SpaceX,2928
SpaceX,2929
SpaceX,2930
SpaceX,2931
SpaceX,2932
SpaceX,2933
SpaceX,2934
SpaceX,2935
SpaceX,2936
SpaceX,2937
SpaceX,2938
SpaceX,2939
SpaceX,2940
SpaceX,2941
SpaceX,2942
SpaceX,2943
SpaceX,2944
SpaceX,2945
SpaceX,2946
SpaceX,2947
SpaceX,2948
SpaceX,2949
SpaceX,2950
SpaceX,2951
SpaceX,2952
SpaceX,2953
SpaceX,2954
SpaceX,2955
SpaceX,2956
SpaceX,2957
SpaceX,2958
SpaceX,2959
SpaceX,2960
SpaceX,2961
SpaceX,2962
SpaceX,2963
SpaceX,2964
SpaceX,2965
SpaceX,2966
SpaceX,2967
SpaceX,2968
SpaceX,2969
SpaceX,2970
SpaceX,2971
SpaceX,2972
SpaceX,2973
SpaceX,2974
SpaceX,2975
SpaceX,2976
SpaceX,2977
